city,animal_id,animal_type,intake_type,sterilized,outcome_category,intake_year,intake_month,length_of_stay
Austin,A748674,Dog,Stray,Sterilized,Returned to Owner,2018,December,3.0
Austin,A785672,Dog,Stray,Intact,Adopted,2018,December,11.0
Austin,A785207,Dog,Stray,Intact,Transferred,2018,December,7.0
Austin,A785677,Dog,Stray,Intact,Euthanized,2018,December,0.0
Austin,A785675,Dog,Stray,Intact,Adopted,2018,December,9.0
Austin,A785678,Dog,Stray,Intact,Returned to Owner,2018,December,3.0
Austin,A785681,Dog,Stray,Sterilized,Transferred,2018,December,7.0
Austin,A785680,Dog,Stray,Intact,Adopted,2018,December,4.0
Austin,A785679,Dog,Stray,Intact,Adopted,2018,December,4.0
Austin,A785686,Cat,Owner Surrender,Sterilized,Adopted,2018,December,19.0
Austin,A785687,Dog,Stray,Intact,Adopted,2018,December,4.0
Austin,A785688,Cat,Owner Surrender,Sterilized,Adopted,2018,December,7.0
Austin,A785689,Dog,Owner Surrender,Sterilized,Returned to Owner,2018,December,9.0
Austin,A785690,Dog,Stray,Intact,Transferred,2018,December,6.0
Austin,A785691,Dog,Stray,Intact,Adopted,2018,December,4.0
Austin,A785692,Dog,Stray,Intact,Transferred,2018,December,3.0
Austin,A785694,Dog,Stray,Intact,Adopted,2018,December,23.0
